Stok Kodu;Urun Adi;Marka;Kategori Yolu;Stok Adedi;Fiyat;Para Birimi;Fiyat (TL);KDV %;Gorsel;Urun Linki
T345150;15 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;35;11.25;USD;541.08;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345150.jpg;https://talhateknik.diaeticaret.com/15mm-konik-matkap-ucu-hss-din345-eric-p1700
T345165;16,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;83;13.15;USD;632.46;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345165.jpg;https://talhateknik.diaeticaret.com/16-5mm-konik-matkap-ucu-hss-din345-eric-p1703
T345160;16 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;53;12.5;USD;601.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345160.jpg;https://talhateknik.diaeticaret.com/16mm-konik-matkap-ucu-hss-din345-eric-p1702
T345175;17,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;91;14.4;USD;692.58;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345175.jpg;https://talhateknik.diaeticaret.com/17-5mm-konik-matkap-ucu-hss-din345-eric-p1705
T345170;17 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;66;13.75;USD;661.32;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345170.jpg;https://talhateknik.diaeticaret.com/17mm-konik-matkap-ucu-hss-din345-eric-p1704
T345185;18,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;37;15.0;USD;721.44;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345185.jpg;https://talhateknik.diaeticaret.com/18-5mm-konik-matkap-ucu-hss-din345-eric-p1707
T345180;18 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;79;14.75;USD;709.42;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345180.jpg;https://talhateknik.diaeticaret.com/18mm-konik-matkap-ucu-hss-din345-eric-p1706
T345195;19,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;118;16.25;USD;781.56;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345195.jpg;https://talhateknik.diaeticaret.com/19-5mm-konik-matkap-ucu-hss-din345-eric-p1709
T345190;19 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;177;15.5;USD;745.49;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345190.jpg;https://talhateknik.diaeticaret.com/19mm-konik-matkap-ucu-hss-din345-eric-p1708
T345205;20,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;103;18.75;USD;901.8;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345205.jpg;https://talhateknik.diaeticaret.com/20-5mm-konik-matkap-ucu-hss-din345-eric-p1711
T345200;20 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;150;16.9;USD;812.82;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345200.jpg;https://talhateknik.diaeticaret.com/20mm-konik-matkap-ucu-hss-din345-eric-p1710
T345215;21,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;78;20.65;USD;993.18;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345215.jpg;https://talhateknik.diaeticaret.com/21-5mm-konik-matkap-ucu-hss-din345-eric-p1713
T345210;21 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;183;19.85;USD;954.71;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345210.jpg;https://talhateknik.diaeticaret.com/21mm-konik-matkap-ucu-hss-din345-eric-p1712
T345225;22,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;99;23.45;USD;1127.85;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345225.jpg;https://talhateknik.diaeticaret.com/22-5mm-konik-matkap-ucu-hss-din345-eric-p1715
T345220;22 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;256;21.25;USD;1022.04;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345220.jpg;https://talhateknik.diaeticaret.com/22mm-konik-matkap-ucu-hss-din345-eric-p1714
T345235;23,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;49;24.4;USD;1173.54;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345235.jpg;https://talhateknik.diaeticaret.com/23-5mm-konik-matkap-ucu-hss-din345-eric-p1717
T345230;23 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;157;23.45;USD;1127.85;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345230.jpg;https://talhateknik.diaeticaret.com/23mm-konik-matkap-ucu-hss-din345-eric-p1716
T345245;24,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;94;28.2;USD;1356.31;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345245.jpg;https://talhateknik.diaeticaret.com/24-5mm-konik-matkap-ucu-hss-din345-eric-p1719
T345240;24 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;144;26.4;USD;1269.73;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345240.jpg;https://talhateknik.diaeticaret.com/24mm-konik-matkap-ucu-hss-din345-eric-p1718
T345255;25,5 MM Konik Matkap Ucu HSS DIN345 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Konik Saplı Matkap Uçları;93;31.9;USD;1534.26;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T345255.jpg;https://talhateknik.diaeticaret.com/25-5mm-konik-matkap-ucu-hss-din345-eric-p1721
